Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
cotone,colorato,corto,estate,pioggia,16.25,estate,23
poliestere,colorato,corto,estate,pioggia,25.55,autunno,18
poliestere,scuro,corto,autunno_inverno,neve,-6.5,autunno,18
poliestere,colorato,corto,all,soleggiato,21.0,autunno,20
poliestere,colorato,corto,estate,pioggia,13.1,primavera,18
poliestere,colorato,corto,primavera_estate,pioggia,2.6,autunno,14
poliestere,chiaro,corto,estate,nuvoloso,5.15,inverno,13
velluto,scuro,corto,all,nuvoloso,20.4,autunno,17
poliestere,scuro,corto,all,soleggiato,8.149999999999999,inverno,16
velluto,scuro,corto,autunno_inverno,pioggia,20.75,autunno,19
poliestere,chiaro,corto,estate,pioggia,19.65,autunno,15
cotone,scuro,corto,all,pioggia,17.0,autunno,20
poliestere,chiaro,corto,all,pioggia,9.15,inverno,16
cotone,chiaro,corto,estate,soleggiato,9.4,primavera,17
poliestere,colorato,corto,all,pioggia,27.65,autunno,21
cotone,chiaro,corto,estate,pioggia,30.55,estate,30
poliestere,colorato,corto,all,nuvoloso,13.55,primavera,17
poliestere,colorato,corto,estate,pioggia,16.200000000000003,primavera,19
poliestere,colorato,corto,autunno_inverno,soleggiato,20.3,autunno,22
poliestere,colorato,corto,estate,pioggia,11.65,autunno,14
cotone,chiaro,corto,estate,pioggia,0.3000000000000002,primavera,17
poliestere,colorato,corto,estate,soleggiato,18.2,autunno,15
poliestere,colorato,corto,estate,soleggiato,15.75,autunno,15
poliestere,scuro,corto,all,soleggiato,14.7,autunno,17
raso,chiaro,corto,primavera_estate,pioggia,20.3,estate,21
cotone,scuro,corto,all,pioggia,18.1,autunno,20
poliestere,colorato,corto,all,soleggiato,25.9,primavera,21
poliestere,colorato,corto,estate,soleggiato,16.950000000000003,primavera,19
poliestere,scuro,corto,primavera_estate,nuvoloso,6.6000000000000005,primavera,18
raso,scuro,corto,primavera_estate,neve,0.8999999999999999,inverno,7
poliestere,colorato,corto,estate,pioggia,16.9,primavera,19
poliestere,chiaro,corto,estate,neve,-1.65,primavera,17
poliestere,scuro,corto,autunno_inverno,soleggiato,6.9,inverno,18
poliestere,scuro,corto,all,soleggiato,17.15,primavera,18
poliestere,colorato,corto,all,pioggia,7.449999999999999,autunno,16
poliestere,colorato,corto,all,pioggia,18.9,primavera,18
poliestere,scuro,corto,all,soleggiato,9.5,primavera,16
poliestere,scuro,corto,all,pioggia,19.65,estate,18
poliestere,chiaro,corto,all,nuvoloso,14.75,autunno,17
cotone,chiaro,corto,all,pioggia,4.75,inverno,16
poliestere,colorato,corto,estate,pioggia,16.05,autunno,15
poliestere,chiaro,corto,all,soleggiato,14.8,primavera,17
cotone,scuro,corto,primavera_estate,neve,8.1,primavera,18
cotone,colorato,corto,all,neve,2.9,inverno,16
raso,colorato,corto,all,soleggiato,29.6,estate,23
poliestere,scuro,corto,all,soleggiato,5.4,inverno,16
poliestere,chiaro,corto,estate,neve,8.25,primavera,17
poliestere,colorato,corto,all,pioggia,12.4,autunno,17
raso,scuro,corto,estate,pioggia,25.75,estate,26
poliestere,scuro,corto,all,pioggia,2.5,inverno,16
poliestere,colorato,corto,primavera_estate,nuvoloso,8.15,autunno,14
poliestere,colorato,corto,estate,soleggiato,17.799999999999997,autunno,15
poliestere,colorato,corto,all,soleggiato,4.6,inverno,16
poliestere,colorato,corto,primavera_estate,soleggiato,6.0,inverno,14
poliestere,chiaro,corto,all,soleggiato,-2.6,inverno,16
poliestere,chiaro,corto,all,soleggiato,3.05,primavera,16
poliestere,colorato,corto,all,soleggiato,31.200000000000003,estate,22
poliestere,chiaro,corto,estate,soleggiato,19.65,autunno,15
poliestere,colorato,corto,estate,soleggiato,29.05,estate,24
cotone,chiaro,corto,primavera,soleggiato,5.15,primavera,19
poliestere,colorato,corto,estate,pioggia,19.25,autunno,15
poliestere,colorato,corto,estate,soleggiato,13.25,autunno,14
poliestere,scuro,corto,all,pioggia,14.15,autunno,17
poliestere,colorato,corto,estate,soleggiato,18.55,primavera,19
poliestere,scuro,corto,estate,soleggiato,25.700000000000003,estate,19
poliestere,colorato,corto,estate,pioggia,11.55,inverno,14
poliestere,chiaro,corto,estate,pioggia,19.05,autunno,15
poliestere,scuro,corto,all,pioggia,6.15,inverno,16
poliestere,chiaro,corto,estate,pioggia,15.9,inverno,15
poliestere,scuro,corto,all,pioggia,30.0,estate,22
cotone,scuro,corto,estate,soleggiato,23.0,estate,21
poliestere,colorato,corto,estate,neve,2.0,primavera,17
poliestere,colorato,corto,all,soleggiato,21.65,primavera,20
poliestere,scuro,corto,all,soleggiato,26.05,estate,16
poliestere,colorato,corto,estate,soleggiato,26.3,estate,24
poliestere,scuro,corto,estate,nuvoloso,0.3500000000000001,inverno,13
poliestere,scuro,corto,all,soleggiato,14.3,autunno,17
poliestere,colorato,corto,all,neve,3.95,inverno,16
poliestere,colorato,corto,estate,pioggia,9.85,primavera,17
poliestere,colorato,corto,estate,nuvoloso,8.25,inverno,13
velluto,scuro,corto,autunno_inverno,pioggia,9.4,autunno,18
poliestere,scuro,corto,all,soleggiato,2.5,inverno,16
poliestere,colorato,corto,estate,nuvoloso,4.7,inverno,13
poliestere,colorato,corto,estate,pioggia,23.65,estate,23
poliestere,scuro,corto,estate,nuvoloso,13.15,inverno,14
raso,chiaro,corto,estate,pioggia,21.25,autunno,16
poliestere,scuro,corto,all,soleggiato,17.049999999999997,autunno,18
poliestere,colorato,corto,primavera_estate,nuvoloso,5.1,inverno,14
poliestere,chiaro,corto,all,pioggia,16.2,primavera,18
poliestere,colorato,corto,estate,soleggiato,-10.35,inverno,13
poliestere,scuro,corto,estate,soleggiato,6.3500000000000005,inverno,13
poliestere,colorato,corto,all,soleggiato,21.45,primavera,20
poliestere,scuro,corto,autunno_inverno,soleggiato,13.65,autunno,19
cotone,colorato,corto,estate,pioggia,8.45,inverno,13
poliestere,chiaro,corto,estate,pioggia,22.3,primavera,21
poliestere,colorato,corto,estate,pioggia,23.1,estate,23
poliestere,colorato,corto,estate,soleggiato,8.9,primavera,17
cotone,chiaro,corto,all,nuvoloso,0.65,inverno,16
poliestere,scuro,corto,all,soleggiato,-10.7,inverno,16
poliestere,chiaro,corto,all,pioggia,9.95,inverno,16
velluto,scuro,corto,autunno_inverno,pioggia,24.5,estate,15
poliestere,scuro,corto,estate,pioggia,27.4,primavera,22
cotone,colorato,corto,all,soleggiato,31.1,estate,27
poliestere,colorato,corto,all,pioggia,14.35,autunno,17
poliestere,chiaro,corto,autunno_inverno,pioggia,19.75,autunno,20
poliestere,scuro,corto,estate,pioggia,18.7,autunno,15
cotone,colorato,corto,all,soleggiato,27.95,estate,26
velluto,scuro,corto,autunno_inverno,pioggia,5.7,primavera,14
cotone,scuro,corto,primavera_estate,soleggiato,-1.95,inverno,14
cotone,scuro,corto,all,pioggia,22.25,autunno,23
poliestere,scuro,corto,all,pioggia,21.55,estate,20
poliestere,colorato,corto,estate,soleggiato,23.3,estate,23
poliestere,colorato,corto,estate,soleggiato,18.4,autunno,15
poliestere,scuro,corto,estate,pioggia,11.25,inverno,14
poliestere,scuro,corto,all,nuvoloso,3.9,autunno,16
cotone,chiaro,corto,all,nuvoloso,10.45,primavera,18
poliestere,scuro,corto,all,soleggiato,1.15,primavera,16
cotone,colorato,corto,estate,soleggiato,19.55,autunno,17
cotone,colorato,corto,primavera_estate,pioggia,9.5,inverno,14
poliestere,chiaro,corto,estate,pioggia,30.15,estate,25
seta,colorato,corto,estate,soleggiato,32.55,estate,30
poliestere,chiaro,corto,all,pioggia,4.300000000000001,inverno,16
poliestere,colorato,corto,estate,soleggiato,22.8,estate,23
poliestere,chiaro,corto,all,nuvoloso,20.9,primavera,20
poliestere,colorato,corto,all,nuvoloso,11.9,inverno,17
poliestere,chiaro,corto,estate,pioggia,8.95,autunno,13
poliestere,scuro,corto,estate,pioggia,26.55,estate,24
cotone,scuro,corto,all,pioggia,17.85,autunno,20
poliestere,chiaro,corto,estate,pioggia,20.45,estate,23
poliestere,colorato,corto,estate,pioggia,7.75,autunno,13
poliestere,scuro,corto,all,soleggiato,26.35,estate,16
poliestere,colorato,corto,all,soleggiato,10.65,primavera,17
poliestere,scuro,corto,all,pioggia,10.3,primavera,17
cotone,scuro,corto,all,pioggia,24.0,estate,23
poliestere,scuro,corto,estate,pioggia,16.45,primavera,19
cotone,colorato,corto,all,soleggiato,17.299999999999997,autunno,20
poliestere,scuro,corto,all,nuvoloso,14.35,primavera,17
cotone,chiaro,corto,all,soleggiato,7.95,inverno,16
poliestere,scuro,corto,all,soleggiato,27.35,autunno,16
poliestere,chiaro,corto,estate,pioggia,5.1,primavera,17
cotone,chiaro,corto,estate,pioggia,22.6,estate,26
poliestere,scuro,corto,all,pioggia,17.2,autunno,18
poliestere,scuro,corto,all,soleggiato,5.0,primavera,16
poliestere,colorato,corto,all,pioggia,17.25,primavera,18
cotone,chiaro,corto,all,soleggiato,-4.8,inverno,16
cotone,scuro,corto,primavera_estate,pioggia,29.1,estate,28
poliestere,colorato,corto,primavera_estate,pioggia,-1.65,primavera,18
cotone,scuro,corto,all,pioggia,30.4,estate,27
poliestere,colorato,corto,estate,soleggiato,6.1,inverno,13
poliestere,colorato,corto,all,soleggiato,26.15,autunno,21
poliestere,scuro,corto,all,neve,2.85,primavera,16
cotone,scuro,corto,all,pioggia,25.2,primavera,26
poliestere,scuro,corto,estate,nuvoloso,24.1,autunno,17
poliestere,scuro,corto,estate,pioggia,19.45,estate,21
poliestere,colorato,corto,estate,nuvoloso,12.3,autunno,14
poliestere,colorato,corto,estate,nuvoloso,11.65,autunno,14
poliestere,scuro,corto,all,pioggia,25.8,estate,21
poliestere,colorato,corto,estate,soleggiato,-2.1,inverno,13
poliestere,colorato,corto,all,soleggiato,17.5,primavera,18
poliestere,colorato,corto,estate,soleggiato,17.4,autunno,15
poliestere,scuro,corto,estate,pioggia,10.1,primavera,18
cotone,chiaro,corto,estate,soleggiato,5.0,primavera,17
poliestere,colorato,corto,estate,pioggia,10.65,primavera,18
poliestere,scuro,corto,estate,neve,-1.55,inverno,13
poliestere,scuro,corto,estate,pioggia,18.5,primavera,19
poliestere,colorato,corto,all,soleggiato,7.0,autunno,16
cotone,scuro,corto,estate,pioggia,7.95,inverno,13
poliestere,colorato,corto,all,pioggia,12.3,primavera,17
poliestere,scuro,corto,estate,soleggiato,28.3,estate,19
poliestere,scuro,corto,estate,pioggia,12.75,primavera,18
poliestere,colorato,corto,estate,pioggia,21.1,estate,23
poliestere,colorato,corto,primavera,pioggia,5.45,inverno,15
cotone,chiaro,corto,primavera,pioggia,1.4,inverno,15
poliestere,colorato,corto,estate,pioggia,25.1,estate,24
poliestere,colorato,corto,estate,neve,-2.35,inverno,13
poliestere,scuro,corto,primavera,pioggia,25.3,estate,22
poliestere,scuro,corto,primavera_estate,pioggia,12.15,autunno,15
poliestere,colorato,corto,all,pioggia,22.5,primavera,20
cotone,scuro,corto,estate,nuvoloso,11.15,primavera,19
poliestere,chiaro,corto,estate,soleggiato,10.65,primavera,18
poliestere,scuro,corto,all,nuvoloso,10.9,autunno,17
poliestere,colorato,corto,all,pioggia,23.9,primavera,20
poliestere,colorato,corto,all,pioggia,17.7,primavera,18
poliestere,chiaro,corto,estate,soleggiato,2.0,inverno,13
poliestere,scuro,corto,all,nuvoloso,14.8,primavera,17
poliestere,scuro,corto,all,pioggia,14.3,primavera,17
poliestere,scuro,corto,estate,pioggia,12.0,autunno,14
cotone,scuro,corto,all,soleggiato,4.6000000000000005,inverno,16
poliestere,colorato,corto,primavera,pioggia,13.9,primavera,20
poliestere,scuro,corto,estate,soleggiato,7.85,primavera,17
poliestere,scuro,corto,estate,pioggia,17.2,primavera,19
cotone,scuro,corto,estate,soleggiato,0.1,primavera,17
poliestere,colorato,corto,estate,pioggia,22.15,autunno,17
poliestere,scuro,corto,all,pioggia,21.2,autunno,20
poliestere,colorato,corto,estate,pioggia,3.2,autunno,13
poliestere,scuro,corto,estate,pioggia,26.15,estate,24
poliestere,colorato,corto,estate,soleggiato,6.050000000000001,inverno,13
cotone,scuro,corto,all,nuvoloso,6.0,inverno,16
poliestere,chiaro,corto,primavera_estate,nuvoloso,0.6499999999999999,inverno,14
poliestere,scuro,corto,estate,pioggia,26.9,estate,24
poliestere,scuro,corto,all,pioggia,14.75,autunno,17
poliestere,chiaro,corto,all,pioggia,21.8,estate,20
poliestere,colorato,corto,estate,soleggiato,4.199999999999999,primavera,17
poliestere,chiaro,corto,autunno_inverno,pioggia,3.15,inverno,18
poliestere,colorato,corto,all,nuvoloso,19.05,primavera,18
poliestere,scuro,corto,estate,pioggia,27.45,estate,24
poliestere,scuro,corto,all,pioggia,5.1,inverno,16
poliestere,chiaro,corto,estate,soleggiato,31.25,estate,30
poliestere,colorato,corto,estate,pioggia,0.9999999999999998,autunno,13
cotone,scuro,corto,all,soleggiato,2.85,inverno,16
poliestere,scuro,corto,all,pioggia,4.199999999999999,inverno,16
cotone,chiaro,corto,estate,pioggia,4.55,inverno,13
cotone,chiaro,corto,estate,pioggia,12.85,inverno,15
poliestere,chiaro,corto,estate,soleggiato,30.35,estate,30
velluto,scuro,corto,autunno_inverno,soleggiato,-0.1,primavera,15
cotone,colorato,corto,estate,pioggia,5.8500000000000005,primavera,17
cotone,colorato,corto,estate,pioggia,5.6,primavera,17
poliestere,colorato,corto,estate,pioggia,23.85,autunno,17
poliestere,colorato,corto,estate,soleggiato,34.75,estate,25
poliestere,colorato,corto,primavera_estate,soleggiato,17.75,autunno,16
poliestere,scuro,corto,estate,nuvoloso,2.3000000000000003,inverno,13
poliestere,scuro,corto,all,soleggiato,22.35,estate,15
poliestere,colorato,corto,primavera_estate,pioggia,19.2,autunno,16
cotone,colorato,corto,estate,pioggia,6.95,inverno,13
cotone,chiaro,corto,all,pioggia,15.4,primavera,20
poliestere,scuro,corto,estate,soleggiato,24.4,estate,18
poliestere,colorato,corto,all,soleggiato,23.8,estate,20
raso,colorato,corto,all,pioggia,9.55,inverno,10
cotone,colorato,corto,all,pioggia,23.0,estate,23
cotone,colorato,corto,estate,pioggia,15.1,primavera,21
poliestere,scuro,corto,estate,pioggia,6.75,inverno,13
poliestere,colorato,corto,estate,soleggiato,19.65,autunno,15
poliestere,scuro,corto,estate,pioggia,15.6,primavera,19
velluto,scuro,corto,autunno_inverno,pioggia,7.3,inverno,18
poliestere,scuro,corto,all,pioggia,4.550000000000001,inverno,16
poliestere,colorato,corto,estate,neve,-0.95,inverno,13
poliestere,colorato,corto,estate,nuvoloso,4.15,autunno,13
poliestere,colorato,corto,estate,pioggia,19.3,primavera,19
poliestere,scuro,corto,all,pioggia,31.9,estate,22
cotone,chiaro,corto,all,soleggiato,4.15,primavera,16
poliestere,colorato,corto,all,pioggia,29.85,estate,21
poliestere,colorato,corto,estate,pioggia,15.15,primavera,19
raso,scuro,corto,estate,pioggia,26.35,autunno,20
cotone,scuro,corto,all,soleggiato,17.1,autunno,20
poliestere,chiaro,corto,estate,soleggiato,15.15,primavera,19
cotone,colorato,corto,all,nuvoloso,14.8,autunno,18
poliestere,scuro,corto,primavera_estate,nuvoloso,3.7,autunno,14
poliestere,colorato,corto,primavera_estate,soleggiato,21.2,autunno,18
poliestere,scuro,corto,estate,pioggia,25.8,estate,24
poliestere,scuro,corto,estate,soleggiato,32.3,estate,20
poliestere,scuro,corto,all,pioggia,20.05,primavera,20
poliestere,colorato,corto,all,soleggiato,19.8,autunno,18
poliestere,scuro,corto,all,pioggia,8.65,primavera,16
poliestere,chiaro,corto,all,pioggia,8.5,primavera,16
poliestere,colorato,corto,estate,soleggiato,-11.05,inverno,13
poliestere,scuro,corto,all,nuvoloso,20.8,primavera,20
poliestere,colorato,corto,primavera_estate,nuvoloso,5.5,primavera,18
poliestere,colorato,corto,estate,soleggiato,21.9,primavera,21
velluto,scuro,corto,autunno_inverno,nuvoloso,5.45,inverno,18
poliestere,scuro,corto,all,pioggia,6.65,primavera,16
poliestere,scuro,corto,all,soleggiato,3.55,inverno,16
poliestere,colorato,corto,all,soleggiato,17.1,autunno,18
poliestere,colorato,corto,primavera_estate,pioggia,7.5,primavera,18
cotone,scuro,corto,all,soleggiato,16.3,autunno,20
poliestere,colorato,corto,estate,pioggia,22.95,autunno,17
poliestere,scuro,corto,all,pioggia,4.9,autunno,16
poliestere,scuro,corto,all,pioggia,29.15,estate,21
cotone,colorato,corto,primavera,pioggia,17.55,primavera,23
poliestere,colorato,corto,estate,pioggia,14.05,autunno,14
cotone,scuro,corto,estate,soleggiato,5.05,inverno,13
poliestere,chiaro,corto,estate,nuvoloso,23.4,primavera,21
cotone,colorato,corto,estate,pioggia,22.6,autunno,20
cotone,chiaro,corto,all,soleggiato,27.95,estate,31
poliestere,colorato,corto,all,pioggia,9.8,autunno,16
poliestere,scuro,corto,all,soleggiato,26.8,estate,16
cotone,scuro,corto,all,soleggiato,31.15,estate,22
poliestere,chiaro,corto,all,soleggiato,11.85,autunno,17
poliestere,scuro,corto,estate,soleggiato,30.05,estate,20
poliestere,chiaro,corto,estate,soleggiato,3.1,inverno,13
poliestere,scuro,corto,estate,pioggia,19.05,autunno,15
poliestere,scuro,corto,all,pioggia,6.05,inverno,16
poliestere,colorato,corto,estate,soleggiato,24.3,estate,23
poliestere,colorato,corto,primavera,pioggia,8.5,autunno,15
cotone,scuro,corto,all,soleggiato,15.9,autunno,20
poliestere,chiaro,corto,estate,soleggiato,19.200000000000003,autunno,15
cotone,colorato,corto,all,pioggia,11.75,primavera,18
poliestere,colorato,corto,primavera_estate,soleggiato,35.05,estate,24
poliestere,colorato,corto,all,pioggia,31.15,estate,22
cotone,chiaro,corto,estate,soleggiato,17.15,autunno,17
poliestere,scuro,corto,all,soleggiato,10.15,autunno,17
cotone,chiaro,corto,estate,nuvoloso,4.15,inverno,13
poliestere,chiaro,corto,estate,pioggia,26.5,primavera,22
poliestere,chiaro,corto,estate,nuvoloso,7.2,primavera,17
poliestere,scuro,corto,all,soleggiato,15.9,primavera,18
poliestere,colorato,corto,estate,pioggia,22.0,autunno,17
poliestere,scuro,corto,all,pioggia,20.65,autunno,20
poliestere,scuro,corto,estate,pioggia,8.75,inverno,13
poliestere,colorato,corto,primavera_estate,neve,0.8,inverno,14
cotone,scuro,corto,all,pioggia,13.2,inverno,18
poliestere,scuro,corto,estate,nuvoloso,20.3,autunno,17
poliestere,scuro,corto,all,pioggia,8.6,inverno,16
poliestere,scuro,corto,all,pioggia,26.0,autunno,21
poliestere,colorato,corto,estate,pioggia,11.95,primavera,18
poliestere,colorato,corto,estate,soleggiato,26.75,primavera,22
poliestere,colorato,corto,estate,pioggia,26.9,autunno,18
cotone,colorato,corto,estate,soleggiato,31.75,estate,30
poliestere,scuro,corto,primavera_estate,soleggiato,7.550000000000001,primavera,18
poliestere,scuro,corto,estate,pioggia,8.65,inverno,13
poliestere,scuro,corto,all,neve,-1.8,inverno,16
poliestere,colorato,corto,all,pioggia,25.65,autunno,21
poliestere,scuro,corto,primavera_estate,pioggia,20.4,autunno,18
poliestere,scuro,corto,all,pioggia,13.8,inverno,17
velluto,scuro,corto,autunno_inverno,soleggiato,20.950000000000003,primavera,10
poliestere,colorato,corto,estate,soleggiato,1.65,inverno,13
poliestere,scuro,corto,estate,soleggiato,22.6,primavera,16
velluto,scuro,corto,autunno_inverno,nuvoloso,0.6499999999999999,inverno,19
poliestere,scuro,corto,estate,soleggiato,10.35,primavera,18
poliestere,scuro,corto,estate,pioggia,11.45,primavera,18
poliestere,scuro,corto,all,soleggiato,23.45,estate,15
poliestere,scuro,corto,estate,soleggiato,12.05,autunno,14
poliestere,colorato,corto,estate,soleggiato,28.2,estate,24
poliestere,colorato,corto,all,pioggia,7.15,autunno,16
cotone,scuro,corto,all,pioggia,28.35,estate,26
cotone,scuro,corto,estate,soleggiato,35.05,estate,25
poliestere,chiaro,corto,estate,nuvoloso,10.75,autunno,14
poliestere,scuro,corto,all,nuvoloso,5.65,inverno,16
velluto,scuro,corto,all,pioggia,2.55,inverno,17
cotone,colorato,corto,estate,pioggia,7.5,inverno,13
poliestere,colorato,corto,all,soleggiato,6.05,inverno,16
poliestere,scuro,corto,all,soleggiato,10.95,primavera,17
poliestere,scuro,corto,estate,nuvoloso,3.9,inverno,13
poliestere,colorato,corto,all,soleggiato,2.2,inverno,16
cotone,colorato,corto,estate,pioggia,11.65,primavera,19
poliestere,colorato,corto,primavera_estate,pioggia,7.75,inverno,14
poliestere,chiaro,corto,estate,pioggia,6.3,inverno,13
