Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
poliestere,colorato,lungo,estate,pioggia,28,estate,18
poliestere,colorato,lungo,estate,pioggia,20,autunno,17
poliestere,scuro,lungo,estate,pioggia,15,autunno,21
poliestere,scuro,lungo,all,soleggiato,16,autunno,24
cotone,chiaro,lungo,all,soleggiato,16,autunno,26
poliestere,scuro,lungo,all,pioggia,12,inverno,25
cotone,colorato,lungo,estate,nuvoloso,10,inverno,23
cotone,colorato,lungo,primavera_estate,nuvoloso,10,inverno,24
poliestere,chiaro,lungo,estate,pioggia,30,estate,15
seta,colorato,lungo,estate,soleggiato,-3,inverno,18
poliestere,chiaro,lungo,all,pioggia,3,inverno,26
poliestere,colorato,lungo,estate,pioggia,21,estate,23
poliestere,chiaro,lungo,all,soleggiato,2,inverno,26
poliestere,colorato,lungo,all,pioggia,7,primavera,26
poliestere,chiaro,lungo,estate,pioggia,14,autunno,22
poliestere,scuro,lungo,estate,soleggiato,21,autunno,12
cotone,scuro,lungo,all,pioggia,28,estate,20
poliestere,chiaro,lungo,estate,soleggiato,28,estate,23
poliestere,colorato,lungo,estate,soleggiato,30,estate,15
poliestere,scuro,lungo,all,nuvoloso,6,inverno,26
poliestere,colorato,lungo,all,pioggia,26,estate,15
poliestere,scuro,lungo,all,pioggia,16,inverno,24
cotone,scuro,lungo,all,neve,9,autunno,26
poliestere,scuro,lungo,estate,nuvoloso,7,autunno,23
cotone,colorato,lungo,all,pioggia,17,autunno,26
poliestere,scuro,lungo,all,soleggiato,30,estate,7
cotone,chiaro,lungo,all,pioggia,12,autunno,26
poliestere,scuro,lungo,all,soleggiato,16,autunno,24
poliestere,chiaro,lungo,estate,pioggia,1,primavera,27
cotone,chiaro,lungo,estate,pioggia,4,primavera,27
poliestere,scuro,lungo,all,pioggia,3,inverno,26
poliestere,scuro,lungo,all,soleggiato,26,estate,10
poliestere,colorato,lungo,all,soleggiato,28,estate,15
cotone,chiaro,lungo,all,pioggia,25,estate,20
cotone,scuro,lungo,primavera_estate,soleggiato,25,estate,17
poliestere,colorato,lungo,primavera_estate,nuvoloso,28,estate,17
cotone,scuro,lungo,all,nuvoloso,2,autunno,26
poliestere,colorato,lungo,estate,pioggia,16,primavera,25
poliestere,colorato,lungo,all,soleggiato,31,estate,12
poliestere,scuro,lungo,all,pioggia,14,primavera,25
cotone,scuro,lungo,all,soleggiato,27,estate,15
poliestere,scuro,lungo,estate,soleggiato,8,primavera,27
poliestere,scuro,lungo,estate,soleggiato,28,estate,13
poliestere,colorato,lungo,estate,pioggia,4,inverno,23
poliestere,colorato,lungo,estate,pioggia,6,inverno,23
poliestere,scuro,lungo,all,pioggia,1,inverno,26
poliestere,colorato,lungo,estate,neve,-1,primavera,27
poliestere,colorato,lungo,all,soleggiato,3,inverno,26
poliestere,colorato,lungo,estate,nuvoloso,8,inverno,23
poliestere,scuro,lungo,estate,soleggiato,25,estate,13
cotone,chiaro,lungo,estate,pioggia,30,estate,20
poliestere,colorato,lungo,estate,soleggiato,2,inverno,23
poliestere,scuro,lungo,estate,nuvoloso,3,inverno,23
poliestere,scuro,lungo,estate,soleggiato,15,autunno,21
poliestere,colorato,lungo,all,pioggia,6,autunno,26
cotone,scuro,lungo,estate,neve,10,autunno,23
poliestere,colorato,lungo,all,soleggiato,23,primavera,20
poliestere,scuro,lungo,estate,soleggiato,31,estate,10
poliestere,scuro,lungo,estate,pioggia,23,estate,23
poliestere,colorato,lungo,estate,soleggiato,29,estate,18
poliestere,colorato,lungo,primavera,pioggia,15,autunno,23
cotone,chiaro,lungo,primavera,pioggia,27,estate,21
poliestere,colorato,lungo,estate,soleggiato,11,primavera,26
poliestere,colorato,lungo,estate,pioggia,31,estate,15
poliestere,scuro,lungo,primavera,pioggia,8,primavera,29
poliestere,scuro,lungo,primavera_estate,pioggia,6,inverno,24
poliestere,colorato,lungo,all,soleggiato,33,estate,12
cotone,scuro,lungo,estate,pioggia,13,inverno,23
poliestere,chiaro,lungo,estate,soleggiato,7,inverno,23
poliestere,scuro,lungo,all,nuvoloso,23,autunno,20
poliestere,colorato,lungo,all,pioggia,28,estate,15
poliestere,colorato,lungo,all,soleggiato,27,autunno,15
poliestere,chiaro,lungo,estate,soleggiato,6,inverno,23
poliestere,scuro,lungo,all,pioggia,14,autunno,25
poliestere,scuro,lungo,all,pioggia,18,autunno,24
poliestere,scuro,lungo,estate,pioggia,22,estate,23
cotone,scuro,lungo,all,pioggia,13,primavera,26
poliestere,colorato,lungo,primavera,pioggia,11,primavera,28
poliestere,scuro,lungo,estate,soleggiato,14,primavera,26
poliestere,scuro,lungo,estate,soleggiato,3,inverno,23
cotone,scuro,lungo,estate,pioggia,5,inverno,23
poliestere,colorato,lungo,estate,pioggia,18,autunno,21
poliestere,scuro,lungo,all,soleggiato,21,autunno,15
poliestere,colorato,lungo,estate,pioggia,23,autunno,17
poliestere,scuro,lungo,estate,soleggiato,20,primavera,16
poliestere,colorato,lungo,estate,soleggiato,30,estate,15
cotone,scuro,lungo,all,pioggia,9,inverno,26
poliestere,chiaro,lungo,primavera_estate,soleggiato,0,inverno,24
poliestere,scuro,lungo,estate,soleggiato,20,primavera,16
poliestere,scuro,lungo,all,soleggiato,22,autunno,15
poliestere,chiaro,lungo,all,soleggiato,14,primavera,25
poliestere,colorato,lungo,estate,soleggiato,35,estate,15
poliestere,chiaro,lungo,autunno_inverno,soleggiato,5,inverno,28
poliestere,colorato,lungo,all,pioggia,32,estate,12
poliestere,scuro,lungo,estate,nuvoloso,28,estate,18
poliestere,scuro,lungo,all,pioggia,28,estate,15
poliestere,chiaro,lungo,estate,soleggiato,23,estate,28
poliestere,colorato,lungo,estate,soleggiato,12,primavera,26
cotone,scuro,lungo,all,pioggia,21,estate,23
poliestere,scuro,lungo,all,pioggia,24,estate,20
cotone,chiaro,lungo,estate,soleggiato,15,autunno,23
cotone,chiaro,lungo,estate,pioggia,24,autunno,20
poliestere,chiaro,lungo,estate,soleggiato,19,autunno,21
velluto,scuro,lungo,autunno_inverno,soleggiato,31,estate,4
cotone,colorato,lungo,estate,pioggia,4,autunno,23
cotone,colorato,lungo,estate,pioggia,9,autunno,23
poliestere,colorato,lungo,estate,pioggia,6,inverno,23
poliestere,colorato,lungo,estate,pioggia,13,primavera,26
poliestere,colorato,lungo,primavera_estate,soleggiato,21,estate,22
poliestere,scuro,lungo,estate,pioggia,19,estate,27
poliestere,scuro,lungo,all,soleggiato,31,estate,7
poliestere,colorato,lungo,primavera_estate,pioggia,28,estate,17
cotone,colorato,lungo,estate,pioggia,12,inverno,23
cotone,chiaro,lungo,all,pioggia,27,estate,20
poliestere,scuro,lungo,estate,soleggiato,31,estate,10
poliestere,colorato,lungo,all,soleggiato,25,estate,15
raso,colorato,lungo,all,soleggiato,3,inverno,19
cotone,colorato,lungo,all,nuvoloso,3,inverno,26
cotone,colorato,lungo,estate,soleggiato,24,estate,26
poliestere,scuro,lungo,estate,pioggia,18,primavera,25
poliestere,colorato,lungo,estate,soleggiato,24,estate,23
poliestere,scuro,lungo,estate,pioggia,31,estate,15
velluto,scuro,lungo,autunno_inverno,pioggia,28,estate,11
poliestere,scuro,lungo,all,soleggiato,18,autunno,24
poliestere,colorato,lungo,estate,neve,0,primavera,27
poliestere,colorato,lungo,estate,soleggiato,24,primavera,21
poliestere,colorato,lungo,estate,pioggia,15,autunno,21
poliestere,scuro,lungo,all,pioggia,10,estate,25
cotone,chiaro,lungo,all,pioggia,28,estate,20
poliestere,colorato,lungo,all,pioggia,12,primavera,25
poliestere,colorato,lungo,estate,pioggia,6,primavera,27
raso,scuro,lungo,estate,pioggia,28,autunno,14
cotone,scuro,lungo,all,pioggia,25,autunno,20
poliestere,chiaro,lungo,estate,soleggiato,16,autunno,21
cotone,colorato,lungo,all,soleggiato,30,estate,17
poliestere,scuro,lungo,primavera_estate,soleggiato,14,primavera,27
poliestere,colorato,lungo,primavera_estate,pioggia,18,primavera,26
poliestere,scuro,lungo,estate,soleggiato,8,inverno,23
poliestere,scuro,lungo,estate,soleggiato,20,autunno,12
poliestere,scuro,lungo,all,pioggia,14,inverno,25
poliestere,colorato,lungo,all,soleggiato,18,estate,24
poliestere,scuro,lungo,all,pioggia,29,autunno,15
poliestere,chiaro,lungo,all,pioggia,24,estate,20
poliestere,colorato,lungo,estate,pioggia,28,estate,18
poliestere,scuro,lungo,all,pioggia,15,autunno,24
poliestere,colorato,lungo,primavera_estate,soleggiato,2,inverno,24
poliestere,colorato,lungo,estate,soleggiato,10,primavera,26
velluto,scuro,lungo,autunno_inverno,pioggia,19,autunno,23
poliestere,scuro,lungo,all,nuvoloso,13,autunno,25
poliestere,scuro,lungo,all,soleggiato,15,autunno,24
poliestere,colorato,lungo,all,soleggiato,8,primavera,26
poliestere,colorato,lungo,primavera_estate,pioggia,9,primavera,28
cotone,scuro,lungo,all,soleggiato,19,autunno,26
poliestere,colorato,lungo,estate,soleggiato,15,autunno,21
poliestere,scuro,lungo,all,pioggia,15,autunno,24
poliestere,scuro,lungo,all,pioggia,14,autunno,25
cotone,colorato,lungo,primavera,pioggia,19,autunno,25
poliestere,colorato,lungo,estate,pioggia,0,inverno,23
cotone,scuro,lungo,estate,soleggiato,2,primavera,27
poliestere,chiaro,lungo,estate,soleggiato,31,estate,20
cotone,colorato,lungo,estate,soleggiato,31,estate,20
cotone,chiaro,lungo,all,pioggia,30,autunno,17
poliestere,colorato,lungo,all,soleggiato,21,primavera,20
poliestere,scuro,lungo,all,pioggia,5,primavera,26
cotone,scuro,lungo,all,soleggiato,20,autunno,18
poliestere,chiaro,lungo,all,pioggia,10,inverno,25
poliestere,scuro,lungo,estate,soleggiato,20,autunno,12
poliestere,chiaro,lungo,estate,pioggia,10,autunno,22
poliestere,scuro,lungo,estate,soleggiato,-4,inverno,23
poliestere,scuro,lungo,all,soleggiato,7,primavera,26
poliestere,colorato,lungo,estate,soleggiato,6,inverno,23
poliestere,colorato,lungo,primavera,nuvoloso,9,autunno,25
cotone,scuro,lungo,all,pioggia,27,autunno,20
poliestere,chiaro,lungo,estate,pioggia,17,estate,27
cotone,colorato,lungo,all,nuvoloso,2,inverno,26
poliestere,colorato,lungo,primavera_estate,soleggiato,22,primavera,22
poliestere,colorato,lungo,all,soleggiato,20,autunno,20
cotone,chiaro,lungo,estate,pioggia,11,primavera,27
poliestere,scuro,lungo,all,soleggiato,31,estate,7
cotone,chiaro,lungo,estate,soleggiato,19,autunno,23
poliestere,chiaro,lungo,estate,soleggiato,10,primavera,26
poliestere,chiaro,lungo,estate,soleggiato,10,autunno,22
poliestere,scuro,lungo,all,soleggiato,2,autunno,26
poliestere,colorato,lungo,estate,soleggiato,15,autunno,21
poliestere,scuro,lungo,all,pioggia,10,primavera,25
poliestere,scuro,lungo,estate,pioggia,23,primavera,21
poliestere,colorato,lungo,primavera_estate,pioggia,15,autunno,22
cotone,scuro,lungo,all,soleggiato,18,autunno,26
poliestere,scuro,lungo,estate,pioggia,14,primavera,26
poliestere,scuro,lungo,all,soleggiato,13,primavera,25
poliestere,scuro,lungo,all,soleggiato,7,primavera,26
poliestere,colorato,lungo,estate,soleggiato,16,autunno,21
poliestere,colorato,lungo,estate,soleggiato,20,autunno,17
poliestere,colorato,lungo,estate,nuvoloso,18,autunno,21
cotone,colorato,lungo,estate,soleggiato,28,estate,23
poliestere,scuro,lungo,primavera_estate,pioggia,24,autunno,18
poliestere,scuro,lungo,estate,soleggiato,18,autunno,21
poliestere,scuro,lungo,all,pioggia,30,estate,12
poliestere,colorato,lungo,all,soleggiato,21,primavera,20
poliestere,scuro,lungo,primavera_estate,soleggiato,-2,primavera,28
poliestere,scuro,lungo,all,soleggiato,6,inverno,26
velluto,scuro,lungo,autunno_inverno,soleggiato,14,autunno,25
poliestere,colorato,lungo,estate,soleggiato,7,inverno,23
poliestere,scuro,lungo,estate,pioggia,20,primavera,21
velluto,scuro,lungo,autunno_inverno,pioggia,22,estate,15
poliestere,scuro,lungo,estate,pioggia,26,estate,18
poliestere,scuro,lungo,estate,pioggia,11,primavera,26
poliestere,scuro,lungo,all,nuvoloso,1,inverno,26
poliestere,scuro,lungo,estate,soleggiato,27,estate,13
poliestere,colorato,lungo,estate,soleggiato,27,estate,18
poliestere,colorato,lungo,all,pioggia,9,inverno,26
cotone,scuro,lungo,all,soleggiato,7,inverno,26
cotone,scuro,lungo,estate,soleggiato,14,autunno,23
poliestere,chiaro,lungo,estate,nuvoloso,3,inverno,23
poliestere,scuro,lungo,all,soleggiato,32,estate,7
velluto,scuro,lungo,all,pioggia,8,primavera,26
cotone,colorato,lungo,estate,pioggia,15,primavera,27
poliestere,colorato,lungo,all,soleggiato,25,estate,15
poliestere,scuro,lungo,all,pioggia,28,autunno,15
poliestere,scuro,lungo,estate,soleggiato,29,estate,13
poliestere,colorato,lungo,all,nuvoloso,26,primavera,15
cotone,colorato,lungo,estate,nuvoloso,5,primavera,27
poliestere,colorato,lungo,primavera_estate,soleggiato,7,inverno,24
poliestere,chiaro,lungo,estate,soleggiato,16,primavera,25
raso,chiaro,lungo,all,pioggia,15,primavera,20
poliestere,chiaro,lungo,all,pioggia,15,autunno,24
poliestere,colorato,lungo,primavera_estate,nuvoloso,7,primavera,28
cotone,scuro,lungo,all,soleggiato,31,estate,12
poliestere,colorato,lungo,all,nuvoloso,11,inverno,25
cotone,colorato,lungo,estate,soleggiato,17,autunno,23
cotone,chiaro,lungo,autunno_inverno,pioggia,12,estate,24
poliestere,scuro,lungo,all,soleggiato,16,autunno,24
poliestere,chiaro,lungo,all,pioggia,23,estate,20
poliestere,colorato,lungo,estate,pioggia,15,primavera,25
raso,scuro,lungo,all,soleggiato,30,estate,11
poliestere,colorato,lungo,primavera_estate,nuvoloso,24,estate,22
poliestere,colorato,lungo,estate,pioggia,8,autunno,23
poliestere,colorato,lungo,all,soleggiato,20,autunno,20
poliestere,scuro,lungo,all,pioggia,8,inverno,26
poliestere,scuro,lungo,estate,nuvoloso,20,autunno,17
cotone,scuro,lungo,all,soleggiato,32,estate,12
poliestere,colorato,lungo,estate,soleggiato,22,autunno,17
poliestere,scuro,lungo,all,pioggia,9,primavera,26
poliestere,colorato,lungo,estate,pioggia,7,inverno,23
cotone,scuro,lungo,all,nuvoloso,4,autunno,26
poliestere,colorato,lungo,estate,pioggia,1,primavera,27
poliestere,colorato,lungo,all,soleggiato,1,inverno,26
cotone,chiaro,lungo,estate,pioggia,26,autunno,17
cotone,chiaro,lungo,all,soleggiato,6,autunno,26
cotone,scuro,lungo,estate,nuvoloso,12,inverno,23
velluto,scuro,lungo,autunno_inverno,soleggiato,17,autunno,23
velluto,scuro,lungo,autunno_inverno,pioggia,16,estate,19
poliestere,chiaro,lungo,all,nuvoloso,20,autunno,20
cotone,scuro,lungo,all,pioggia,27,autunno,20
poliestere,colorato,lungo,estate,soleggiato,19,autunno,21
poliestere,chiaro,lungo,estate,nuvoloso,9,autunno,23
poliestere,scuro,lungo,all,nuvoloso,2,primavera,26
poliestere,colorato,lungo,primavera_estate,soleggiato,9,inverno,24
cotone,chiaro,lungo,all,soleggiato,22,primavera,28
cotone,scuro,lungo,all,pioggia,23,estate,23
poliestere,scuro,lungo,estate,soleggiato,32,estate,10
raso,colorato,lungo,estate,soleggiato,28,estate,20
poliestere,colorato,lungo,primavera_estate,pioggia,23,estate,22
poliestere,scuro,lungo,all,pioggia,3,inverno,26
cotone,scuro,lungo,all,neve,3,autunno,26
cotone,chiaro,lungo,all,neve,2,inverno,26
poliestere,colorato,lungo,estate,nuvoloso,5,inverno,23
poliestere,colorato,lungo,estate,soleggiato,22,estate,23
poliestere,colorato,lungo,estate,nuvoloso,12,primavera,26
cotone,scuro,lungo,all,soleggiato,25,primavera,15
raso,chiaro,lungo,all,nuvoloso,14,autunno,20
poliestere,colorato,lungo,estate,pioggia,22,autunno,17
poliestere,colorato,lungo,estate,pioggia,29,estate,18
poliestere,scuro,lungo,estate,nuvoloso,0,inverno,23
poliestere,scuro,lungo,all,pioggia,2,inverno,26
poliestere,scuro,lungo,all,soleggiato,10,autunno,25
poliestere,colorato,lungo,estate,pioggia,14,primavera,26
cotone,chiaro,lungo,all,soleggiato,33,estate,22
poliestere,chiaro,lungo,estate,nuvoloso,4,primavera,27
poliestere,scuro,lungo,estate,soleggiato,13,primavera,26
poliestere,colorato,lungo,primavera_estate,soleggiato,25,autunno,13
poliestere,scuro,lungo,estate,pioggia,16,primavera,25
velluto,scuro,lungo,all,nuvoloso,1,inverno,27
poliestere,scuro,lungo,all,pioggia,16,autunno,24
velluto,colorato,lungo,autunno_inverno,nuvoloso,1,inverno,29
poliestere,chiaro,lungo,estate,nuvoloso,12,inverno,22
poliestere,colorato,lungo,estate,soleggiato,14,autunno,22
poliestere,colorato,lungo,estate,soleggiato,31,estate,15
poliestere,scuro,lungo,all,nuvoloso,19,autunno,24
cotone,chiaro,lungo,all,nuvoloso,9,primavera,26
poliestere,colorato,lungo,estate,soleggiato,21,autunno,17
poliestere,colorato,lungo,primavera_estate,soleggiato,25,estate,17
poliestere,scuro,lungo,estate,pioggia,36,autunno,9
poliestere,scuro,lungo,primavera_estate,pioggia,8,autunno,24
poliestere,scuro,lungo,estate,soleggiato,9,primavera,27
cotone,colorato,lungo,all,soleggiato,19,autunno,26
poliestere,scuro,lungo,all,soleggiato,33,estate,7
poliestere,colorato,lungo,estate,soleggiato,19,autunno,21
cotone,scuro,lungo,estate,soleggiato,1,inverno,23
poliestere,colorato,lungo,all,soleggiato,18,autunno,24
poliestere,scuro,lungo,estate,pioggia,20,estate,23
poliestere,chiaro,lungo,all,pioggia,31,estate,12
poliestere,scuro,lungo,estate,pioggia,13,autunno,22
poliestere,scuro,lungo,estate,soleggiato,2,inverno,23
velluto,scuro,lungo,autunno_inverno,pioggia,22,autunno,19
poliestere,scuro,lungo,estate,soleggiato,19,autunno,21
cotone,chiaro,lungo,all,soleggiato,14,primavera,26
cotone,scuro,lungo,estate,soleggiato,17,autunno,23
cotone,scuro,lungo,estate,pioggia,23,estate,26
poliestere,colorato,lungo,all,pioggia,21,primavera,20
poliestere,scuro,lungo,all,pioggia,13,autunno,25
poliestere,colorato,lungo,estate,pioggia,15,primavera,25
poliestere,scuro,lungo,estate,pioggia,14,autunno,22
poliestere,colorato,lungo,estate,nuvoloso,14,primavera,26
poliestere,scuro,lungo,all,pioggia,28,estate,15
cotone,scuro,lungo,all,pioggia,26,autunno,20
poliestere,colorato,lungo,estate,soleggiato,28,estate,18
poliestere,scuro,lungo,autunno_inverno,soleggiato,3,primavera,24
cotone,scuro,lungo,estate,pioggia,28,estate,23
poliestere,colorato,lungo,all,pioggia,29,estate,15
poliestere,colorato,lungo,estate,soleggiato,22,autunno,17
poliestere,scuro,lungo,estate,pioggia,26,primavera,16
poliestere,scuro,lungo,all,nuvoloso,4,autunno,26
cotone,scuro,lungo,estate,soleggiato,4,inverno,23
cotone,chiaro,lungo,estate,soleggiato,28,estate,28
cotone,scuro,lungo,all,nuvoloso,-2,inverno,26
poliestere,scuro,lungo,estate,pioggia,25,estate,18
raso,scuro,lungo,primavera_estate,pioggia,10,autunno,18
poliestere,colorato,lungo,estate,pioggia,25,estate,18
poliestere,scuro,lungo,all,soleggiato,10,primavera,25
cotone,chiaro,lungo,all,pioggia,26,estate,20
poliestere,colorato,lungo,all,nuvoloso,28,autunno,15
raso,scuro,lungo,primavera_estate,nuvoloso,1,inverno,17
raso,chiaro,lungo,primavera_estate,pioggia,6,primavera,22
poliestere,scuro,lungo,estate,soleggiato,15,primavera,25
cotone,scuro,lungo,all,soleggiato,17,autunno,26
poliestere,colorato,lungo,estate,pioggia,5,primavera,27
poliestere,scuro,lungo,all,pioggia,14,estate,25
poliestere,scuro,lungo,estate,soleggiato,13,primavera,26
velluto,scuro,lungo,autunno_inverno,soleggiato,28,estate,6
poliestere,colorato,lungo,estate,pioggia,15,autunno,21
cotone,chiaro,lungo,all,pioggia,15,autunno,26
cotone,colorato,lungo,primavera_estate,pioggia,13,primavera,28
cotone,chiaro,lungo,all,soleggiato,11,primavera,26
poliestere,scuro,lungo,all,neve,0,primavera,26
poliestere,scuro,lungo,all,pioggia,2,primavera,26
poliestere,scuro,lungo,estate,pioggia,18,primavera,25
poliestere,colorato,lungo,estate,soleggiato,26,estate,18
poliestere,colorato,lungo,estate,pioggia,28,estate,18
velluto,colorato,lungo,autunno_inverno,nuvoloso,12,autunno,25
poliestere,colorato,lungo,estate,pioggia,27,autunno,12
cotone,scuro,lungo,estate,soleggiato,20,autunno,15
poliestere,scuro,lungo,estate,pioggia,9,primavera,27
poliestere,scuro,lungo,all,pioggia,7,primavera,26
cotone,scuro,lungo,all,nuvoloso,9,autunno,26
poliestere,colorato,lungo,estate,pioggia,9,autunno,23
poliestere,colorato,lungo,primavera_estate,pioggia,6,inverno,24
poliestere,scuro,lungo,estate,pioggia,6,autunno,23
poliestere,scuro,lungo,estate,soleggiato,17,autunno,21
poliestere,colorato,lungo,primavera_estate,soleggiato,29,estate,17
poliestere,scuro,lungo,all,pioggia,34,estate,12
cotone,scuro,lungo,estate,pioggia,21,estate,26
velluto,scuro,lungo,autunno_inverno,nuvoloso,23,autunno,19
cotone,scuro,lungo,all,pioggia,20,primavera,23
poliestere,colorato,lungo,estate,neve,0,inverno,23
poliestere,scuro,lungo,primavera_estate,pioggia,27,autunno,13
cotone,chiaro,lungo,all,soleggiato,9,primavera,26
poliestere,scuro,lungo,all,pioggia,24,autunno,20
